wellId,date,region,oilProduction,gasProduction,waterProduction,runtime,chemicalCost,maintenanceCost
WELL-036,2023-09,SCOOP,452.0000,2206.0000,249.0000,30.2000,6526.0000,4356.0000
WELL-036,2023-10,SCOOP,420.0000,1963.0000,178.0000,28.6000,7868.0000,2166.0000
WELL-036,2023-11,SCOOP,368.0000,1866.0000,227.0000,29.9000,5736.0000,4677.0000
WELL-036,2023-12,SCOOP,396.0000,1856.0000,150.0000,29.3000,6856.0000,4120.0000
WELL-037,2022-01,SCOOP,916.0000,2556.0000,433.0000,29.2000,7351.0000,2680.0000
WELL-037,2022-02,SCOOP,846.0000,2619.0000,389.0000,30.8000,7925.0000,2381.0000
WELL-037,2022-03,SCOOP,721.0000,2386.0000,243.0000,29.8000,5876.0000,5705.0000
WELL-037,2022-04,SCOOP,690.0000,2472.0000,367.0000,28.7000,6604.0000,3483.0000
WELL-037,2022-05,SCOOP,706.0000,2431.0000,385.0000,28.8000,6898.0000,2804.0000
WELL-037,2022-06,SCOOP,671.0000,2007.0000,283.0000,28.7000,5444.0000,4624.0000
WELL-037,2022-07,SCOOP,630.0000,2222.0000,237.0000,29.5000,5904.0000,4988.0000
WELL-037,2022-08,SCOOP,575.0000,2137.0000,199.0000,29.1000,6644.0000,2958.0000
WELL-037,2022-09,SCOOP,520.0000,1802.0000,301.0000,30.3000,5580.0000,5713.0000
WELL-037,2022-10,SCOOP,593.0000,1616.0000,260.0000,30.2000,6404.0000,3289.0000
WELL-037,2022-11,SCOOP,480.0000,1516.0000,226.0000,29.5000,6521.0000,3047.0000
WELL-037,2022-12,SCOOP,456.0000,1544.0000,261.0000,28.9000,5980.0000,3055.0000
WELL-037,2023-01,SCOOP,440.0000,1516.0000,264.0000,30.1000,5970.0000,3342.0000
WELL-037,2023-02,SCOOP,455.0000,1327.0000,292.0000,29.5000,6207.0000,3502.0000
WELL-037,2023-03,SCOOP,454.0000,1338.0000,157.0000,30.3000,6539.0000,4719.0000
WELL-037,2023-04,SCOOP,435.0000,1202.0000,261.0000,28.2000,5791.0000,4181.0000
WELL-037,2023-05,SCOOP,403.0000,1220.0000,126.0000,28.3000,5159.0000,4401.0000
WELL-037,2023-06,SCOOP,329.0000,1149.0000,190.0000,29.1000,5821.0000,3818.0000
WELL-037,2023-07,SCOOP,360.0000,997.0000,217.0000,28.9000,6255.0000,3040.0000
WELL-037,2023-08,SCOOP,300.0000,998.0000,103.0000,30.2000,7835.0000,2541.0000
WELL-037,2023-09,SCOOP,314.0000,934.0000,193.0000,30.4000,6137.0000,4021.0000
WELL-037,2023-10,SCOOP,319.0000,881.0000,145.0000,28.2000,7432.0000,4101.0000
WELL-037,2023-11,SCOOP,283.0000,866.0000,87.0000,28.4000,6928.0000,2378.0000
WELL-037,2023-12,SCOOP,274.0000,927.0000,137.0000,28.5000,7991.0000,2432.0000
WELL-038,2022-01,Merge,963.0000,5529.0000,553.0000,30.8000,7400.0000,2603.0000
WELL-038,2022-02,Merge,892.0000,5056.0000,568.0000,29.4000,7076.0000,3794.0000
WELL-038,2022-03,Merge,783.0000,4716.0000,322.0000,30.5000,6088.0000,5919.0000
WELL-038,2022-04,Merge,825.0000,4326.0000,512.0000,30.3000,7464.0000,2336.0000
WELL-038,2022-05,Merge,707.0000,3949.0000,260.0000,28.4000,6519.0000,3502.0000
WELL-038,2022-06,Merge,802.0000,3707.0000,325.0000,30.2000,6777.0000,2962.0000
WELL-038,2022-07,Merge,761.0000,3845.0000,337.0000,0.0000,5873.0000,5670.0000
WELL-038,2022-08,Merge,725.0000,3875.0000,321.0000,30.4000,5286.0000,4580.0000
WELL-038,2022-09,Merge,655.0000,3394.0000,427.0000,28.7000,7206.0000,2414.0000
WELL-038,2022-10,Merge,646.0000,3104.0000,299.0000,28.6000,5687.0000,4908.0000
WELL-038,2022-11,Merge,612.0000,3175.0000,224.0000,29.8000,7570.0000,4117.0000
WELL-038,2022-12,Merge,544.0000,3059.0000,259.0000,28.7000,7436.0000,3607.0000
WELL-038,2023-01,Merge,531.0000,2863.0000,234.0000,29.7000,6956.0000,5026.0000
WELL-038,2023-02,Merge,494.0000,2371.0000,203.0000,29.6000,5614.0000,3854.0000
WELL-038,2023-03,Merge,481.0000,2403.0000,239.0000,28.4000,7949.0000,5285.0000
WELL-038,2023-04,Merge,468.0000,2363.0000,272.0000,29.8000,6902.0000,2014.0000
WELL-038,2023-05,Merge,381.0000,2069.0000,161.0000,28.5000,7157.0000,2951.0000
WELL-038,2023-06,Merge,399.0000,2159.0000,277.0000,28.1000,5433.0000,5670.0000
WELL-038,2023-07,Merge,402.0000,2035.0000,125.0000,28.7000,5181.0000,2438.0000
WELL-038,2023-08,Merge,387.0000,2068.0000,174.0000,30.4000,6352.0000,5027.0000
WELL-038,2023-09,Merge,321.0000,1821.0000,206.0000,30.8000,5893.0000,4722.0000
WELL-038,2023-10,Merge,319.0000,1891.0000,180.0000,28.1000,6654.0000,2562.0000
WELL-038,2023-11,Merge,312.0000,1805.0000,114.0000,30.3000,5696.0000,5161.0000
WELL-038,2023-12,Merge,280.0000,1471.0000,175.0000,30.7000,5297.0000,4841.0000
WELL-039,2022-01,SCOOP,1122.0000,3068.0000,537.0000,29.3000,5987.0000,3180.0000
WELL-039,2022-02,SCOOP,1122.0000,3186.0000,754.0000,29.0000,5569.0000,2694.0000
WELL-039,2022-03,SCOOP,1018.0000,3139.0000,315.0000,29.5000,6013.0000,2934.0000
WELL-039,2022-04,SCOOP,1046.0000,2730.0000,714.0000,28.0000,7261.0000,2310.0000
WELL-039,2022-05,SCOOP,1045.0000,3010.0000,371.0000,30.3000,5742.0000,3656.0000
WELL-039,2022-06,SCOOP,938.0000,2539.0000,348.0000,29.7000,6415.0000,4145.0000
WELL-039,2022-07,SCOOP,811.0000,2637.0000,566.0000,29.4000,7564.0000,4614.0000
WELL-039,2022-08,SCOOP,780.0000,2455.0000,276.0000,29.3000,5893.0000,4915.0000
WELL-039,2022-09,SCOOP,847.0000,2454.0000,483.0000,28.6000,6356.0000,3599.0000
WELL-039,2022-10,SCOOP,706.0000,2133.0000,418.0000,28.6000,6113.0000,5930.0000
WELL-039,2022-11,SCOOP,642.0000,1951.0000,285.0000,30.8000,6980.0000,5517.0000
WELL-039,2022-12,SCOOP,676.0000,2046.0000,369.0000,29.0000,7208.0000,5665.0000
WELL-039,2023-01,SCOOP,582.0000,1795.0000,176.0000,28.0000,5813.0000,5007.0000
WELL-039,2023-02,SCOOP,594.0000,1684.0000,318.0000,29.4000,5971.0000,2205.0000
WELL-039,2023-03,SCOOP,554.0000,1785.0000,331.0000,28.9000,6492.0000,5866.0000
WELL-039,2023-04,SCOOP,581.0000,1435.0000,394.0000,29.4000,6342.0000,4179.0000
WELL-039,2023-05,SCOOP,550.0000,1585.0000,229.0000,31.0000,6366.0000,3704.0000
WELL-039,2023-06,SCOOP,496.0000,1412.0000,167.0000,30.4000,6869.0000,4760.0000
WELL-039,2023-07,SCOOP,493.0000,1382.0000,331.0000,29.8000,5230.0000,2726.0000
WELL-039,2023-08,SCOOP,436.0000,1319.0000,262.0000,30.0000,5911.0000,4104.0000
WELL-039,2023-09,SCOOP,418.0000,1253.0000,161.0000,29.2000,5594.0000,5766.0000
WELL-039,2023-10,SCOOP,425.0000,1241.0000,190.0000,29.8000,5555.0000,2349.0000
WELL-039,2023-11,SCOOP,367.0000,1005.0000,214.0000,30.5000,5797.0000,3302.0000
WELL-039,2023-12,SCOOP,385.0000,972.0000,236.0000,30.5000,5107.0000,3040.0000
WELL-040,2022-01,STACK,1155.0000,4633.0000,380.0000,30.0000,5830.0000,2321.0000
WELL-040,2022-02,STACK,1142.0000,5108.0000,800.0000,28.0000,6001.0000,3357.0000
WELL-040,2022-03,STACK,1198.0000,5037.0000,724.0000,28.5000,7853.0000,2437.0000
WELL-040,2022-04,STACK,991.0000,4734.0000,493.0000,28.2000,5025.0000,5241.0000
WELL-040,2022-05,STACK,1051.0000,3792.0000,569.0000,29.8000,5925.0000,5206.0000
WELL-040,2022-06,STACK,980.0000,3692.0000,530.0000,29.4000,5329.0000,3191.0000
WELL-040,2022-07,STACK,932.0000,3865.0000,416.0000,29.0000,5828.0000,5000.0000
WELL-040,2022-08,STACK,877.0000,3282.0000,610.0000,28.7000,7561.0000,2400.0000
WELL-040,2022-09,STACK,746.0000,3248.0000,368.0000,28.8000,7277.0000,5047.0000
WELL-040,2022-10,STACK,717.0000,3308.0000,271.0000,28.4000,6295.0000,2585.0000
WELL-040,2022-11,STACK,695.0000,3180.0000,469.0000,29.2000,6695.0000,5069.0000
WELL-040,2022-12,STACK,761.0000,3082.0000,481.0000,30.3000,6906.0000,4406.0000
WELL-040,2023-01,STACK,635.0000,2860.0000,417.0000,28.1000,5816.0000,2466.0000
WELL-040,2023-02,STACK,585.0000,2548.0000,374.0000,28.1000,5087.0000,5115.0000
WELL-040,2023-03,STACK,541.0000,2606.0000,196.0000,30.9000,6032.0000,5956.0000
WELL-040,2023-04,STACK,514.0000,2424.0000,200.0000,30.3000,6417.0000,5965.0000
WELL-040,2023-05,STACK,583.0000,2085.0000,334.0000,28.1000,5384.0000,4255.0000
WELL-040,2023-06,STACK,500.0000,1948.0000,166.0000,28.6000,7377.0000,3243.0000
WELL-040,2023-07,STACK,493.0000,1917.0000,215.0000,29.0000,6838.0000,5432.0000
WELL-040,2023-08,STACK,494.0000,2059.0000,208.0000,28.5000,6584.0000,4798.0000
WELL-040,2023-09,STACK,431.0000,1684.0000,191.0000,30.5000,7330.0000,3649.0000
WELL-040,2023-10,STACK,374.0000,1802.0000,189.0000,29.6000,7400.0000,2935.0000
WELL-040,2023-11,STACK,362.0000,1761.0000,144.0000,29.9000,5850.0000,5691.0000
WELL-040,2023-12,STACK,350.0000,1424.0000,173.0000,30.2000,6542.0000,3478.0000
WELL-041,2022-01,STACK,1099.0000,6512.0000,668.0000,30.4000,5780.0000,3147.0000
WELL-041,2022-02,STACK,1121.0000,5407.0000,742.0000,28.3000,7904.0000,5394.0000
WELL-041,2022-03,STACK,1104.0000,5517.0000,657.0000,30.1000,6480.0000,3413.0000
WELL-041,2022-04,STACK,1079.0000,4970.0000,346.0000,29.3000,5939.0000,4756.0000
WELL-041,2022-05,STACK,869.0000,4687.0000,334.0000,28.5000,5053.0000,2048.0000
WELL-041,2022-06,STACK,870.0000,4221.0000,457.0000,30.6000,5595.0000,3824.0000
WELL-041,2022-07,STACK,837.0000,4098.0000,477.0000,29.2000,6686.0000,2870.0000
WELL-041,2022-08,STACK,880.0000,4249.0000,600.0000,29.1000,7024.0000,4369.0000
WELL-041,2022-09,STACK,837.0000,3635.0000,395.0000,30.0000,5584.0000,2438.0000
WELL-041,2022-10,STACK,709.0000,3553.0000,238.0000,28.2000,6200.0000,5920.0000
WELL-041,2022-11,STACK,745.0000,3540.0000,330.0000,30.3000,5797.0000,4025.0000
WELL-041,2022-12,STACK,629.0000,3720.0000,232.0000,28.6000,7713.0000,2044.0000
WELL-041,2023-01,STACK,682.0000,2945.0000,276.0000,28.8000,7647.0000,3600.0000
WELL-041,2023-02,STACK,613.0000,3181.0000,265.0000,29.1000,6204.0000,3782.0000
WELL-041,2023-03,STACK,520.0000,2631.0000,167.0000,28.3000,7890.0000,2814.0000
WELL-041,2023-04,STACK,549.0000,2536.0000,232.0000,28.4000,6157.0000,2999.0000
WELL-041,2023-05,STACK,521.0000,2700.0000,279.0000,28.5000,6731.0000,3418.0000
WELL-041,2023-06,STACK,488.0000,2503.0000,300.0000,28.2000,5831.0000,4064.0000
WELL-041,2023-07,STACK,451.0000,2411.0000,147.0000,29.1000,5297.0000,3797.0000
WELL-041,2023-08,STACK,448.0000,2179.0000,193.0000,28.7000,6258.0000,2106.0000
WELL-041,2023-09,STACK,414.0000,2057.0000,219.0000,28.4000,6147.0000,5441.0000
WELL-041,2023-10,STACK,374.0000,2118.0000,190.0000,30.5000,7931.0000,2178.0000
WELL-041,2023-11,STACK,409.0000,1796.0000,164.0000,28.5000,7443.0000,2401.0000
WELL-041,2023-12,STACK,322.0000,1820.0000,194.0000,28.0000,5800.0000,3863.0000
WELL-042,2022-01,SCOOP,527.0000,4402.0000,278.0000,28.8000,6330.0000,3124.0000
WELL-042,2022-02,SCOOP,518.0000,4744.0000,178.0000,28.1000,5623.0000,4969.0000
WELL-042,2022-03,SCOOP,546.0000,4631.0000,172.0000,30.7000,6717.0000,2104.0000
WELL-042,2022-04,SCOOP,513.0000,4104.0000,348.0000,30.9000,5683.0000,2609.0000
WELL-042,2022-05,SCOOP,429.0000,3666.0000,130.0000,30.7000,5687.0000,4296.0000
WELL-042,2022-06,SCOOP,422.0000,3392.0000,214.0000,29.3000,6194.0000,5988.0000
WELL-042,2022-07,SCOOP,432.0000,3841.0000,274.0000,28.8000,7377.0000,4205.0000
WELL-042,2022-08,SCOOP,426.0000,3271.0000,219.0000,29.7000,5619.0000,4243.0000
WELL-042,2022-09,SCOOP,347.0000,3186.0000,135.0000,28.4000,5703.0000,2419.0000
WELL-042,2022-10,SCOOP,376.0000,2952.0000,170.0000,30.7000,7092.0000,5271.0000
WELL-042,2022-11,SCOOP,355.0000,2830.0000,129.0000,28.3000,7735.0000,4010.0000
WELL-042,2022-12,SCOOP,295.0000,2760.0000,188.0000,28.0000,5012.0000,4073.0000
WELL-042,2023-01,SCOOP,318.0000,2791.0000,125.0000,28.5000,7435.0000,3464.0000
WELL-042,2023-02,SCOOP,318.0000,2391.0000,122.0000,29.7000,7531.0000,3130.0000
WELL-042,2023-03,SCOOP,261.0000,2478.0000,163.0000,29.7000,7114.0000,4355.0000
WELL-042,2023-04,SCOOP,258.0000,2443.0000,139.0000,29.0000,5727.0000,5990.0000
WELL-042,2023-05,SCOOP,235.0000,2100.0000,106.0000,29.9000,6594.0000,4694.0000
WELL-042,2023-06,SCOOP,260.0000,2145.0000,89.0000,30.6000,7999.0000,4116.0000
WELL-042,2023-07,SCOOP,215.0000,1850.0000,79.0000,30.0000,7164.0000,5136.0000
WELL-042,2023-08,SCOOP,220.0000,1713.0000,84.0000,29.4000,5149.0000,4674.0000
WELL-042,2023-09,SCOOP,192.0000,1630.0000,63.0000,35.0000,5385.0000,4958.0000
WELL-042,2023-10,SCOOP,194.0000,1567.0000,125.0000,29.7000,7900.0000,4546.0000
WELL-042,2023-11,SCOOP,183.0000,1458.0000,111.0000,30.8000,5293.0000,2958.0000
WELL-042,2023-12,SCOOP,165.0000,1494.0000,105.0000,29.1000,5310.0000,3819.0000
WELL-043,2022-01,Merge,851.0000,3943.0000,316.0000,28.6000,5730.0000,4454.0000
WELL-043,2022-02,Merge,685.0000,3849.0000,352.0000,30.6000,5574.0000,3359.0000
WELL-043,2022-03,Merge,708.0000,3726.0000,318.0000,0.0000,5555.0000,3884.0000
WELL-043,2022-04,Merge,731.0000,3585.0000,282.0000,30.2000,5713.0000,2689.0000
WELL-043,2022-05,Merge,592.0000,3249.0000,376.0000,29.4000,7735.0000,3974.0000
WELL-043,2022-06,Merge,664.0000,3438.0000,318.0000,28.5000,7776.0000,3967.0000
WELL-043,2022-07,Merge,535.0000,3078.0000,263.0000,29.4000,6755.0000,2234.0000
WELL-043,2022-08,Merge,522.0000,3187.0000,159.0000,28.5000,7983.0000,2354.0000
WELL-043,2022-09,Merge,547.0000,2874.0000,305.0000,28.6000,6308.0000,3477.0000
WELL-043,2022-10,Merge,465.0000,2520.0000,268.0000,28.6000,5347.0000,2778.0000
WELL-043,2022-11,Merge,487.0000,2814.0000,320.0000,29.3000,6116.0000,3299.0000
WELL-043,2022-12,Merge,467.0000,2598.0000,157.0000,29.0000,7847.0000,4258.0000
WELL-043,2023-01,Merge,458.0000,2563.0000,235.0000,30.2000,7983.0000,4078.0000
WELL-043,2023-02,Merge,406.0000,2047.0000,244.0000,29.2000,5442.0000,2254.0000
WELL-043,2023-03,Merge,399.0000,2165.0000,154.0000,29.1000,7240.0000,2760.0000
WELL-043,2023-04,Merge,328.0000,2174.0000,175.0000,30.7000,5687.0000,4952.0000
WELL-043,2023-05,Merge,353.0000,1887.0000,149.0000,30.6000,6534.0000,4564.0000
WELL-043,2023-06,Merge,339.0000,1854.0000,215.0000,28.1000,5104.0000,4041.0000
WELL-043,2023-07,Merge,300.0000,1805.0000,90.0000,28.5000,5564.0000,5636.0000
WELL-043,2023-08,Merge,274.0000,1569.0000,126.0000,28.9000,5380.0000,2167.0000
WELL-043,2023-09,Merge,294.0000,1666.0000,176.0000,28.0000,5381.0000,2083.0000
WELL-043,2023-10,Merge,290.0000,1373.0000,157.0000,30.0000,5335.0000,5203.0000
WELL-043,2023-11,Merge,249.0000,1471.0000,98.0000,28.2000,6069.0000,5395.0000
WELL-043,2023-12,Merge,222.0000,1314.0000,121.0000,29.7000,5996.0000,2236.0000
WELL-044,2022-01,SCOOP,1205.0000,3069.0000,611.0000,28.1000,6511.0000,5006.0000
WELL-044,2022-02,SCOOP,1112.0000,3353.0000,710.0000,28.9000,6785.0000,5312.0000
WELL-044,2022-03,SCOOP,1084.0000,3076.0000,470.0000,28.3000,6088.0000,5392.0000
WELL-044,2022-04,SCOOP,934.0000,2703.0000,317.0000,29.1000,7395.0000,5803.0000
WELL-044,2022-05,SCOOP,861.0000,2852.0000,270.0000,30.7000,5498.0000,4136.0000
WELL-044,2022-06,SCOOP,928.0000,2511.0000,501.0000,30.5000,7048.0000,5327.0000
WELL-044,2022-07,SCOOP,843.0000,2297.0000,520.0000,28.9000,6149.0000,4960.0000
WELL-044,2022-08,SCOOP,846.0000,2234.0000,437.0000,30.7000,7260.0000,2460.0000
WELL-044,2022-09,SCOOP,760.0000,2018.0000,289.0000,29.5000,6866.0000,5712.0000
WELL-044,2022-10,SCOOP,799.0000,1945.0000,499.0000,29.3000,5554.0000,2895.0000
WELL-044,2022-11,SCOOP,672.0000,1918.0000,273.0000,30.1000,5015.0000,4281.0000
WELL-044,2022-12,SCOOP,683.0000,1875.0000,382.0000,28.5000,7505.0000,4197.0000
WELL-044,2023-01,SCOOP,618.0000,1984.0000,284.0000,30.4000,7631.0000,2358.0000
WELL-044,2023-02,SCOOP,582.0000,1825.0000,374.0000,0.0000,6853.0000,4533.0000
WELL-044,2023-03,SCOOP,553.0000,1632.0000,276.0000,29.0000,5918.0000,2701.0000
WELL-044,2023-04,SCOOP,563.0000,1580.0000,367.0000,29.9000,6197.0000,3261.0000
WELL-044,2023-05,SCOOP,522.0000,1568.0000,245.0000,28.4000,6617.0000,4508.0000
WELL-044,2023-06,SCOOP,477.0000,1429.0000,276.0000,28.3000,6524.0000,5920.0000
WELL-044,2023-07,SCOOP,492.0000,1395.0000,169.0000,28.8000,6327.0000,3743.0000
WELL-044,2023-08,SCOOP,412.0000,1250.0000,138.0000,28.6000,7037.0000,3165.0000
WELL-044,2023-09,SCOOP,419.0000,1260.0000,264.0000,29.6000,5097.0000,2206.0000
WELL-044,2023-10,SCOOP,421.0000,1215.0000,138.0000,30.3000,5004.0000,4987.0000
WELL-044,2023-11,SCOOP,410.0000,976.0000,204.0000,29.3000,6880.0000,3686.0000
WELL-044,2023-12,SCOOP,393.0000,1044.0000,224.0000,30.1000,6348.0000,4070.0000
WELL-045,2022-01,Merge,692.0000,2645.0000,302.0000,30.6000,5392.0000,2588.0000
WELL-045,2022-02,Merge,651.0000,2306.0000,201.0000,30.8000,7176.0000,4118.0000
WELL-045,2022-03,Merge,676.0000,2621.0000,457.0000,28.7000,6105.0000,2151.0000
WELL-045,2022-04,Merge,579.0000,2138.0000,384.0000,28.9000,7799.0000,4319.0000
WELL-045,2022-05,Merge,584.0000,2398.0000,244.0000,29.2000,5435.0000,5136.0000
WELL-045,2022-06,Merge,503.0000,2029.0000,269.0000,28.9000,7352.0000,5141.0000
WELL-045,2022-07,Merge,557.0000,2002.0000,179.0000,30.8000,7681.0000,3342.0000
WELL-045,2022-08,Merge,439.0000,1919.0000,234.0000,30.0000,5571.0000,4872.0000
WELL-045,2022-09,Merge,450.0000,1707.0000,179.0000,30.7000,5793.0000,4689.0000
WELL-045,2022-10,Merge,443.0000,1732.0000,310.0000,28.4000,6668.0000,5559.0000
WELL-045,2022-11,Merge,439.0000,1686.0000,212.0000,30.5000,7103.0000,4894.0000
WELL-045,2022-12,Merge,412.0000,1378.0000,272.0000,29.5000,5384.0000,2314.0000
WELL-045,2023-01,Merge,390.0000,1574.0000,253.0000,29.8000,6560.0000,4297.0000
WELL-045,2023-02,Merge,347.0000,1346.0000,112.0000,30.6000,7767.0000,3142.0000
WELL-045,2023-03,Merge,309.0000,1437.0000,97.0000,29.1000,5582.0000,3909.0000
WELL-045,2023-04,Merge,314.0000,1148.0000,148.0000,29.1000,5217.0000,3743.0000
WELL-045,2023-05,Merge,292.0000,1104.0000,163.0000,29.2000,5191.0000,2428.0000
WELL-045,2023-06,Merge,289.0000,1145.0000,192.0000,30.2000,7790.0000,5548.0000
WELL-045,2023-07,Merge,288.0000,1102.0000,125.0000,30.1000,5380.0000,2279.0000
WELL-045,2023-08,Merge,260.0000,1067.0000,104.0000,30.6000,5528.0000,5239.0000
WELL-045,2023-09,Merge,255.0000,926.0000,177.0000,29.7000,7846.0000,3484.0000
WELL-045,2023-10,Merge,247.0000,947.0000,93.0000,28.9000,7795.0000,2105.0000
WELL-045,2023-11,Merge,245.0000,935.0000,87.0000,30.4000,6299.0000,2042.0000
WELL-045,2023-12,Merge,206.0000,820.0000,113.0000,28.4000,5704.0000,4473.0000
WELL-046,2022-01,SCOOP,488.0000,2275.0000,285.0000,30.2000,7454.0000,5568.0000
WELL-046,2022-02,SCOOP,458.0000,2150.0000,207.0000,29.9000,6145.0000,2900.0000
WELL-046,2022-03,SCOOP,488.0000,2100.0000,326.0000,30.1000,6822.0000,3914.0000
WELL-046,2022-04,SCOOP,412.0000,1756.0000,166.0000,28.5000,7317.0000,2577.0000
WELL-046,2022-05,SCOOP,448.0000,1858.0000,145.0000,30.6000,5102.0000,4174.0000
WELL-046,2022-06,SCOOP,401.0000,1732.0000,185.0000,30.2000,5148.0000,4038.0000
WELL-046,2022-07,SCOOP,393.0000,1652.0000,262.0000,28.1000,5724.0000,3318.0000
WELL-046,2022-08,SCOOP,345.0000,1397.0000,168.0000,29.3000,5798.0000,5784.0000
WELL-046,2022-09,SCOOP,324.0000,1551.0000,202.0000,28.9000,7460.0000,4232.0000
WELL-046,2022-10,SCOOP,347.0000,1446.0000,127.0000,28.1000,7460.0000,3630.0000
WELL-046,2022-11,SCOOP,305.0000,1373.0000,95.0000,28.7000,7263.0000,4825.0000
WELL-046,2022-12,SCOOP,291.0000,1296.0000,181.0000,30.5000,6817.0000,4704.0000
WELL-046,2023-01,SCOOP,284.0000,1211.0000,117.0000,29.1000,6946.0000,4391.0000
WELL-046,2023-02,SCOOP,258.0000,1198.0000,142.0000,29.7000,5068.0000,2050.0000
WELL-046,2023-03,SCOOP,264.0000,975.0000,150.0000,28.2000,5103.0000,5085.0000
WELL-046,2023-04,SCOOP,232.0000,1068.0000,145.0000,30.2000,5466.0000,4072.0000
WELL-046,2023-05,SCOOP,237.0000,883.0000,158.0000,29.1000,7198.0000,2376.0000
WELL-046,2023-06,SCOOP,193.0000,908.0000,78.0000,29.3000,5278.0000,3045.0000
WELL-046,2023-07,SCOOP,198.0000,914.0000,88.0000,28.8000,7662.0000,5575.0000
WELL-046,2023-08,SCOOP,204.0000,766.0000,117.0000,30.2000,7782.0000,5976.0000
WELL-046,2023-09,SCOOP,185.0000,759.0000,86.0000,28.5000,5173.0000,4212.0000
WELL-046,2023-10,SCOOP,177.0000,755.0000,79.0000,28.9000,5915.0000,5615.0000
WELL-046,2023-11,SCOOP,172.0000,722.0000,86.0000,30.8000,5138.0000,5330.0000
WELL-046,2023-12,SCOOP,166.0000,656.0000,109.0000,29.4000,6337.0000,2347.0000
WELL-047,2022-01,STACK,893.0000,2325.0000,554.0000,29.1000,5111.0000,4832.0000
WELL-047,2022-02,STACK,991.0000,2467.0000,618.0000,28.4000,6401.0000,4707.0000
WELL-047,2022-03,STACK,777.0000,2284.0000,483.0000,28.4000,7519.0000,4316.0000
WELL-047,2022-04,STACK,867.0000,1979.0000,375.0000,28.3000,7004.0000,5679.0000
WELL-047,2022-05,STACK,836.0000,1949.0000,418.0000,28.2000,5977.0000,2617.0000
WELL-047,2022-06,STACK,772.0000,2085.0000,282.0000,30.6000,7193.0000,3225.0000
WELL-047,2022-07,STACK,715.0000,1998.0000,229.0000,30.0000,5274.0000,4813.0000
WELL-047,2022-08,STACK,728.0000,1691.0000,306.0000,30.8000,5443.0000,5336.0000
WELL-047,2022-09,STACK,631.0000,1525.0000,257.0000,35.0000,5190.0000,4051.0000
WELL-047,2022-10,STACK,601.0000,1533.0000,309.0000,28.2000,6456.0000,4435.0000
WELL-047,2022-11,STACK,578.0000,1532.0000,382.0000,28.8000,5805.0000,5695.0000
WELL-047,2022-12,STACK,551.0000,1284.0000,319.0000,28.5000,7578.0000,3267.0000
WELL-047,2023-01,STACK,550.0000,1409.0000,343.0000,29.8000,7837.0000,3775.0000
WELL-047,2023-02,STACK,471.0000,1155.0000,301.0000,29.9000,7696.0000,4309.0000
WELL-047,2023-03,STACK,436.0000,1142.0000,185.0000,28.7000,5485.0000,5910.0000
WELL-047,2023-04,STACK,413.0000,1148.0000,196.0000,29.2000,5137.0000,5573.0000
WELL-047,2023-05,STACK,422.0000,981.0000,151.0000,28.1000,6072.0000,5907.0000
WELL-047,2023-06,STACK,372.0000,987.0000,204.0000,30.5000,7539.0000,4613.0000
WELL-047,2023-07,STACK,364.0000,942.0000,155.0000,29.7000,7919.0000,2574.0000
WELL-047,2023-08,STACK,377.0000,935.0000,193.0000,28.8000,6873.0000,4735.0000
WELL-047,2023-09,STACK,373.0000,855.0000,133.0000,30.2000,6710.0000,5924.0000
WELL-047,2023-10,STACK,342.0000,824.0000,199.0000,30.6000,6746.0000,3532.0000
WELL-047,2023-11,STACK,299.0000,748.0000,178.0000,30.3000,6586.0000,2532.0000
WELL-047,2023-12,STACK,302.0000,801.0000,190.0000,30.7000,5933.0000,4541.0000
WELL-048,2022-01,SCOOP,1000.0000,5924.0000,502.0000,28.7000,5255.0000,4190.0000
WELL-048,2022-02,SCOOP,981.0000,5272.0000,408.0000,28.8000,5581.0000,3411.0000
WELL-048,2022-03,SCOOP,891.0000,5412.0000,470.0000,30.3000,7481.0000,3126.0000
WELL-048,2022-04,SCOOP,925.0000,4911.0000,545.0000,29.9000,7488.0000,3513.0000
WELL-048,2022-05,SCOOP,814.0000,5289.0000,474.0000,28.5000,6872.0000,4413.0000
WELL-048,2022-06,SCOOP,784.0000,5035.0000,296.0000,28.2000,7042.0000,2602.0000
WELL-048,2022-07,SCOOP,733.0000,4460.0000,312.0000,29.5000,7513.0000,4005.0000
WELL-048,2022-08,SCOOP,677.0000,4308.0000,452.0000,28.8000,6365.0000,3868.0000
WELL-048,2022-09,SCOOP,609.0000,4146.0000,214.0000,29.5000,5017.0000,4038.0000
WELL-048,2022-10,SCOOP,635.0000,4051.0000,420.0000,29.0000,7687.0000,2506.0000
WELL-048,2022-11,SCOOP,581.0000,3849.0000,187.0000,30.9000,6778.0000,2583.0000
WELL-048,2022-12,SCOOP,599.0000,3404.0000,191.0000,29.0000,6566.0000,4754.0000
WELL-048,2023-01,SCOOP,523.0000,3410.0000,242.0000,28.6000,5407.0000,2805.0000
WELL-048,2023-02,SCOOP,485.0000,3285.0000,189.0000,30.8000,5282.0000,2246.0000
WELL-048,2023-03,SCOOP,475.0000,2873.0000,181.0000,28.8000,5189.0000,2032.0000
WELL-048,2023-04,SCOOP,473.0000,2506.0000,286.0000,35.0000,5794.0000,3172.0000
WELL-048,2023-05,SCOOP,426.0000,2367.0000,185.0000,30.4000,6567.0000,5599.0000
